Video ID,Comment,processed
7Pa_Weidt08,What's the song??,['song']
7Pa_Weidt08,It's the guy off of Black Mirror!!!!!!,"['guy', 'black', 'mirror']"
7Pa_Weidt08,What's the song?,['song']
7Pa_Weidt08,I search Peter Rabbit just to see if tracks from this old CD I have are there and I find this.,"['search', 'peter', 'rabbit', 'track', 'old', 'cd', 'find']"
7Pa_Weidt08,"Are you trying to get sold to Disney...cause you know you could just donate all the money used to make this movie to chairity...or burn in some bums oil drum, either way be more worthwhile","['try', 'sell', 'disney', '...', 'cause', 'know', 'donate', 'money', 'use', 'movie', 'chairity', '...', 'burn', 'bum', 'oil', 'drum', 'way', 'worthwhile']"
7Pa_Weidt08,"is it weird that I don't hate this? I mean it's stupid but I don't really mind. The only thing I don't like is making farmer mcgregor a young guy. But I have read the tale of peter rabbit, and the tale of squirrel nutkin and every other tale by beatrix potter. the source material is something I take a lot of interest in and respect, but at the same time i'm really kind of amused at the idea of making peter rabbit into a 30 year old bloke who's clearly too old to be acting like a college fratboy. The idea... It has comedic potential, even if it's also got idiot potential, as this trailer has demonstrated. I am not disappointed, rather amused by this premise. Is anyone else with me? No?","['weird', 'hate', 'mean', 'stupid', 'mind', 'thing', 'like', 'farmer', 'mcgregor', 'young', 'guy', 'read', 'tale', 'peter', 'rabbit', 'tale', 'squirrel', 'nutkin', 'tale', 'beatrix', 'potter', 'source', 'material', 'lot', 'interest', 'respect', 'time', 'kind', 'amused', 'idea', 'peter', 'rabbit', '30', 'year', 'old', 'bloke', 'clearly', 'old', 'act', 'like', 'college', 'fratboy', 'idea', '...', 'comedic', 'potential', 'idiot', 'potential', 'trailer', 'demonstrate', 'disappointed', 'amuse', 'premise']"
7Pa_Weidt08,1:13 rip my brain cells,"['1:13', 'rip', 'brain', 'cell']"
7Pa_Weidt08,Why?,
7Pa_Weidt08,日本版の予告はクソだなディズニーとか特に思う。,
7Pa_Weidt08,this is the definition of furries right here,"['definition', 'furrie', 'right']"
7Pa_Weidt08,How is this Peter rabbit?,"['peter', 'rabbit']"
7Pa_Weidt08,"This doesn't look great at all. Bad humor, please stop. The ONLY reason I watched this trailer was because Daisy Ridley is in this! To all the stars wars fans out there!","['look', 'great', 'bad', 'humor', 'stop', 'reason', 'watch', 'trailer', 'daisy', 'ridley', 'star', 'war', 'fan']"
7Pa_Weidt08,Song name?,
7Pa_Weidt08,James Corden should of been stillborn,"['james', 'corden', 'stillborn']"
7Pa_Weidt08,I hope James Corden gets hit by a bus.,"['hope', 'james', 'corden', 'hit', 'bus']"
7Pa_Weidt08,This is gonna be good seeing General Hux  get owned by a bunch of animals 😂,"['good', 'general', 'hux', 'bunch', 'animal', '😂']"
7Pa_Weidt08,Song used in this video..well the ad of this movie  is called vampire weekend  just in case  u was wondering,"['song', 'use', 'video', '..', 'ad', 'movie', 'vampire', 'weekend', 'case', 'u', 'wonder']"
7Pa_Weidt08,"I have two responses.  One towards the movie and one towards the comments here.
I am sad as anything that they have done this to Peter Rabbit and to Beatrix Potter.   It breaks my heart to tell you the truth.   It's pretty disgusting and terribly disrespectful towards the author and her beautiful literary works. 
I grew up with Beatrix Potter books.  I still have some.  And I have enjoyed reading the tales to my grandson.   I even don't mind the  animated movies by Nickelodeon.  They are quite nicely done.  
 I wouldn't be surprised that cinemas in England will boycott this crappy movie.   I just don't  think  They are going to take too kindly towards it.   Everyone over there  knows who Peter Rabbit and Beatrix Potter is.  And they aren't going to like this rubbish.  I am British myself and live in the States and I just gave that feeling it won't go down too well with the British audience. 
My second response is towards the thumbs down and majority of the comments made here. 
I am encouraged and so  relieved to see all the responses and how so many of us here are unified in our thoughts and feelings towards this travesty of a movie.   And it's great to know that there's plenty of people left who still have class and taste.  Thank you everyone.","['response', 'movie', 'comment', 'sad', 'peter', 'rabbit', 'beatrix', 'potter', 'break', 'heart', 'tell', 'truth', 'pretty', 'disgusting', 'terribly', 'disrespectful', 'author', 'beautiful', 'literary', 'work', 'grow', 'beatrix', 'potter', 'book', 'enjoy', 'read', 'tale', 'grandson', 'mind', 'animate', 'movie', 'nickelodeon', 'nicely', 'surprised', 'cinema', 'england', 'boycott', 'crappy', 'movie', 'think', 'kindly', 'know', 'peter', 'rabbit', 'beatrix', 'potter', 'like', 'rubbish', 'british', 'live', 'states', 'feeling', 'british', 'audience', 'second', 'response', 'thumb', 'majority', 'comment', 'encourage', 'relieve', 'response', 'unify', 'thought', 'feeling', 'travesty', 'movie', 'great', 'know', 'plenty', 'people', 'leave', 'class', 'taste', 'thank']"
7Pa_Weidt08,This movie is not of Netflix,"['movie', 'netflix']"
7Pa_Weidt08,"My mom raised me and my sister on the Peter Rabbit books. The cartoons will always hold a special nostalgic place in my heart. They are some of thw most simple, down-to-Earth stories ever. And as an artist, I love the watercolor backgrounds that Beatrix Potter used, how realistic she made the animals look, and how she explored what lives they would have outside of the human's eye.

I showed this to my mom, she hates it too. May the Sony executives burn in hell. On behalf of all of us who grew up with your work, we're so sorry Ms. Potter.","['mom', 'raise', 'sister', 'peter', 'rabbit', 'book', 'cartoon', 'hold', 'special', 'nostalgic', 'place', 'heart', 'thw', 'simple', 'earth', 'story', 'artist', 'love', 'watercolor', 'background', 'beatrix', 'potter', 'use', 'realistic', 'animal', 'look', 'explore', 'live', 'outside', 'human', 'eye', 'mom', 'hate', 'sony', 'executive', 'burn', 'hell', 'behalf', 'grow', 'work', 'sorry', 'ms.', 'potter']"
7Pa_Weidt08,So this is a movie based off of a reboot based off a show?,"['movie', 'base', 'reboot', 'base']"
7Pa_Weidt08,"man, the original book was like the core part of my life when i was 4-6 and i feel like its going to waste a bit.","['man', 'original', 'book', 'like', 'core', 'life', '4', '6', 'feel', 'like', 'waste', 'bit']"
7Pa_Weidt08,"Why do you exist? To become the next Paddington, you wish SONNNYYYYYY!!!!!","['exist', 'paddington', 'wish', 'sonnnyyyyyy']"
