Video ID,Comment
7bfS6seiLhk,"I'm sorry, is no one going to comment on what looks like the huge tub of vaseline next to her under the bed? 😂😂"
7bfS6seiLhk,So she's a minor
7bfS6seiLhk,Wow that looks like the friend zone.
7bfS6seiLhk,"Beggining: hey, you got boobs.
End: hey, we're together now. No connection, i swear."
7bfS6seiLhk,“Be sweet to Elle she kinda has a crush on you”💀💀💀💀💀💀💀💀💀
7bfS6seiLhk,She's beautiful but this looks extremely cheesy
7bfS6seiLhk,Stop appearing on my recommended
7bfS6seiLhk,"THOT PROPAGANDA DETECTED
COURSE OF ACTION:
*TERMINATION*
*""BEGONE THOT!""*"
7bfS6seiLhk,Sooooo she’s 18 and he’s 25 and they’re dating....
7bfS6seiLhk,WHEN WILL THIS BE ON NETFLIX
7bfS6seiLhk,So I was staring at the girl for the longest time.. having de ja vu like omg i know her! And then I realized it’s Ramona! From “Ramona and beezus”
7bfS6seiLhk,Joey king omg
7bfS6seiLhk,So ready
7bfS6seiLhk,"Release in Hindi language in India ,,
We got still waiting"
7bfS6seiLhk,is this movie are out yet?
7bfS6seiLhk,Did someone saw that the girl is in one of Taylor swift music video when she was little
7bfS6seiLhk,From Wattpad!?!?!?
7bfS6seiLhk,"so you canceled Sense8 so we can get this basic BS with the predicable plot? Netflix, who hurt you?"
7bfS6seiLhk,when is this coming  out
7bfS6seiLhk,"d0nT 
bReAk 
FrIeNdShIpS!"
7bfS6seiLhk,"Predictable or not, I’m still really stupidly excited for the movie. I think it’s going to be a great movie and I can’t wait!"
7bfS6seiLhk,Yes yes yes the first 5 seconds and I had to replay it it again and again
7bfS6seiLhk,Thank god it's not one of those cliché movies where the girl falls for the best friend.
7bfS6seiLhk,I just finished(?) reading the book 😂😂😂
7bfS6seiLhk,She’s the girl who plays Magenta in The Flash
7bfS6seiLhk,Ramona go back to being a sweet little girl
7bfS6seiLhk,Magenta!!!!!
7bfS6seiLhk,*GO ER!*
7bfS6seiLhk,Trash
7bfS6seiLhk,What kind of best friend goes out and dates he's brother when your friend clearly said to not do it. I'm definitely not going to watch this movie. Looks like trash anyway. Can't believe this got turned into a movie.
7bfS6seiLhk,OH HI ROMONA WHERES BEZUS 😂
7bfS6seiLhk,Where is the FUCKING BOOTH?
7bfS6seiLhk,She's the type that would eat the fruit...yes that was an adam and eve reference lol. #SnakeInTheGrass #NoLoyalty
7bfS6seiLhk,This looks shit. Can’t wait to watch it
7bfS6seiLhk,Where's Death Note 2....????
7bfS6seiLhk,NANI? .. her names L.. sounds familiar.
7bfS6seiLhk,I low key wish (though it probably won’t happen) that she ends up with Lee instead
7bfS6seiLhk,Is that a movie or tv series/show
7bfS6seiLhk,OMG looks so good can't WAIT!
7bfS6seiLhk,Ahhhh it’s Ramona!!
7bfS6seiLhk,This is purely disgusting.
7bfS6seiLhk,Yay! Another one of the books I've read on Netflix! 😊💕
7bfS6seiLhk,Ramona!!!!
7bfS6seiLhk,Damn it really be ya own friends 😔
7bfS6seiLhk,We love a Wattpad fic
7bfS6seiLhk,marking my calender
7bfS6seiLhk,Dang!!! Ramona and Beezes ... she is sooo beautiful
7bfS6seiLhk,WATTPAD STORY? 😱
7bfS6seiLhk,Ramona? IS THAT YOU?
7bfS6seiLhk,THIS WAS ON WATTPAD IM CRYING YESSSS
7bfS6seiLhk,Name of the girl
7bfS6seiLhk,This actually looks good
7bfS6seiLhk,YEAHHHH....YEAHHHHH...My bestfriend’s brother is the one for me! YEahHHHHHH...okay I’ll stop now.
7bfS6seiLhk,So thot
7bfS6seiLhk,I'm excited lmaoo
7bfS6seiLhk,JOEY KING GROWN UP THO
7bfS6seiLhk,👏🏾💗
7bfS6seiLhk,Hey Frankie or should I say Magenta ? 🚢⚡
7bfS6seiLhk,so basically the edge of seventeen
7bfS6seiLhk,Lmao was it just me or did anyone else notice whats under his bed
7bfS6seiLhk,Hey bros before hoes...She technically wasn't in the wrong lol
7bfS6seiLhk,This looks fucking awful.
7bfS6seiLhk,You know what this movie is missing? Olivia Benson kicking that guy in the nuts.
7bfS6seiLhk,Omfg that’s magenta from flash
7bfS6seiLhk,If Hannah baker and (you name someone because I don’t know who to pick) had a child.
7bfS6seiLhk,I know I'm old know because I felt so jaded because I've seen the whole nerdy awkward girl gets with asshole bad boy with good heart story line. It's like the manic pixie dream girl for girls but more edge.
7bfS6seiLhk,"How the fuck is netflix making this in 2018? Netflix, stop trying to make teenagers dumber"
7bfS6seiLhk,I HAVE THIS BOOK OMG OMGOMGOMG
7bfS6seiLhk,"this seems like it’s gonna be hella ridiculous and stupid, but i still want to watch it??"
7bfS6seiLhk,Netflix has such awful shows
7bfS6seiLhk,Okay can someone please tell me what this song is called???
7bfS6seiLhk,I love this book!!
7bfS6seiLhk,Naomi and Ely's No Kiss List: The Next Gen
7bfS6seiLhk,Haven’t seen Joel Courtney act in a long time 😭😭💕💕💕 can’t wait
7bfS6seiLhk,The book is waaaay better I can already tell
7bfS6seiLhk,"Remember this comment when in the movie it actually ends with her in love WITH HER FRIEND and not her brother YOU READ IT HERE FIRST.
Edit: forget it I already saw it"
7bfS6seiLhk,WATTPAD WHO???
7bfS6seiLhk,Why is this bitch so god damn ugly
7bfS6seiLhk,lol why does this look like a no kiss list bootleg but nerdier
7bfS6seiLhk,"Ramona grew up to be very pretty, she looks like a young version Version of Rachel Weisz from the mummy . Like they could almost be Cousins or maybe an aunt and niece not sure but still very pretty"
7bfS6seiLhk,JEREMY IS THAT YOU??
7bfS6seiLhk,Laaaaaaaame
7bfS6seiLhk,Is the actor of Prim in  this movie?
7bfS6seiLhk,Who else know that is a cliché but at the same time loves that 😂😂
7bfS6seiLhk,"this shouldn't have been a netflix movie, it should have been a legit theatre movie also wasn't that Molly Ringwald ?"
7bfS6seiLhk,IS THE GIRL FROM TAYLOR SWIFT'S MUSIC VIDEO MEAN? I JUST CAME FOR THAT
7bfS6seiLhk,HOLY SHIT ITS ZEKE FROM ZEKE AND LUTHER
7bfS6seiLhk,I think the mom is from the 80s movie Sixteen Candles
7bfS6seiLhk,This looks REAL BAD
7bfS6seiLhk,I already love it! 😂
7bfS6seiLhk,I think I have read this book on wattpad? I'm so damn exited after watching this.
7bfS6seiLhk,Wtf is he 8 feet tall!? 😱
7bfS6seiLhk,Put Icarly on Netflix. Put Icarly on Netflix. Put Icarly on Netflix. Put Icarly on Netflix. Put Icarly on Netflix. Put Icarly on Netflix. Put Icarly on Netflix. Put Icarly on Netflix. Put Icarly on Netflix. Put Icarly on Netflix. Put Icarly on Netflix.
7bfS6seiLhk,"a girl first step into be a whore, and sleeping around. But obvious in this film they are going to tone it down and let her stay with the little brother (film bullshit happy ending)"
7bfS6seiLhk,Friendzone- The Movie
7bfS6seiLhk,1:25 Song?
7bfS6seiLhk,"😍😍😍😍😍😂😂😂😂😂😂 
se inscrever no meu canal .🤗🤗🤗🤗"
7bfS6seiLhk,Did she really get with her best friends brother??!!!! She had an amazing friendship and threw it away for some hot peice of shit
7bfS6seiLhk,Yo I’m so ready for this
7bfS6seiLhk,This seems like total shit
7bfS6seiLhk,looks okay... but that's a really weak ass plot.
7bfS6seiLhk,you understand that you grew up cause this didn't excite you lol
7bfS6seiLhk,She looks so much like Alexis Bledel
7bfS6seiLhk,Is it just me thinking of Angus thongs and perfect snogging
7bfS6seiLhk,Can’t wait for this
7bfS6seiLhk,"Can somebody tell me the song name which has been playing in background..
Thanks in advance.."
7bfS6seiLhk,Been here since wattpad
7bfS6seiLhk,Frankie from the flash
7bfS6seiLhk,did we just see tha hole film rn??
7bfS6seiLhk,CRINGEEEEE
7bfS6seiLhk,This movie just shows the bullshit guys go through the dude got completely friend zoned but was always there for the chick then what does she do? Start fucking his brother who.never paid any attention to her lmao gotta love the stupidity of woman
7bfS6seiLhk,"looks really good, sadly i have no netflix. 😢"
7bfS6seiLhk,Wack asf
7bfS6seiLhk,Freddie’s mom from iCarly at the end!?
7bfS6seiLhk,"Cucked the movie, friendzoned, btw if they were only gonna ever be friends why he care she dated anyone for that matter?"
7bfS6seiLhk,"I read something like this on Wattpad, but the girl who was at the booth had to kiss her best friend boyfriend and they started liking each other"
7bfS6seiLhk,"My story was extremely similar but, I married my best friend. Best choice ever❤️"
7bfS6seiLhk,😍😍❤️❤️😮😮👏👏 I can’t wait !!!!!!!
7bfS6seiLhk,"I was literally thinking ""sounds so much like a wattpad story"" aaaaaand turned out to be one 😂😂😂 

I really can't wait to watch the movie 😍"
7bfS6seiLhk,Netflix is officially out of ideas
7bfS6seiLhk,Ahhh the mom is from riverdale!!!
7bfS6seiLhk,I realized she's the little girl on taylor swift's mean music video
7bfS6seiLhk,this is the straightest plot line I’ve ever seen djdnjrisjendhdn
7bfS6seiLhk,So we're not gunu talk about that petroleum jelly and magazine under the bed.
7bfS6seiLhk,Her name is Elle just like Elle from the ACE FAMILY.
7bfS6seiLhk,The ending lol
7bfS6seiLhk,i should’ve known this was first on wattpad when i got excited to watch it
7bfS6seiLhk,Whats Her Name
7bfS6seiLhk,"lmao no one talkin about the sock, magazine, and valesine under his bed"
7bfS6seiLhk,Low key wanna watch this
7bfS6seiLhk,I'm so gonna watch it
7bfS6seiLhk,Just posting a comment to wast 3 seconds of your life
7bfS6seiLhk,She is so pretty.. ❤️
7bfS6seiLhk,The trailer was the movie in 3 minutes
7bfS6seiLhk,Soo is this a movie or a serial?????????
7bfS6seiLhk,OMG ARCHIE ANDREW'S MUM!!! #RIVERDALE #VARCHIE
7bfS6seiLhk,Another goofy white relationship movie with unrealistic interactions and reused satire. Not watching this BS
7bfS6seiLhk,I'm old as shit if I knew what was going to happen lol
7bfS6seiLhk,*The Conjuring*
7bfS6seiLhk,Tf is this Disney movie shit...I cringed.
7bfS6seiLhk,I somehow think this is related to 13 reasons why season 2
7bfS6seiLhk,"let me guess, her best friend has had a crush on her all these years and doesn't want her to fell in love with his brother because HE loves her. i will honestly be SHOCKED if that isn't what happens."
7bfS6seiLhk,"If the roles were reversed, the comment section would be full of bitter bitches.."
7bfS6seiLhk,OH MY GOD IS THIS THE KISSING BOOTH FROM WATTPAD?!!!!! 13 YR OLD ME IS SCREAMING
7bfS6seiLhk,She kind of looks like Rory from Gilmore girls.
7bfS6seiLhk,It literally took me years to finish this book on wattpad... and now it's a netflix movie. I doubt the movie is much better than the book but JOEY KING!!! She's all grown up :')))
7bfS6seiLhk,Wait where did I see her before ?
7bfS6seiLhk,Damn I thought Clare I thought you got hit by a car
7bfS6seiLhk,2:19 jelly under bed
7bfS6seiLhk,ARCHIE ANDREW'S MOM IS HERE. NO WONDER SHE WENT TO CHICAGO. SHE REMARRIED ANOTHER PERSON... DANG. ARCHIES GONNA B SAD.
7bfS6seiLhk,ITS ROMONA!! (hi else remembers the movie Romona and Beesus) LOL😂😂
7bfS6seiLhk,This is just cringe. That’s all this movie is
7bfS6seiLhk,Is he really tall or is she really short? Also she will realize she loves lee at the end of movie lol
7bfS6seiLhk,I’d watch it
7bfS6seiLhk,Bruh low key looks kinda good
7bfS6seiLhk,This shit gay af
7bfS6seiLhk,Awwe I love joey
7bfS6seiLhk,😍😍😍
7bfS6seiLhk,Is this not The No-Kiss list
7bfS6seiLhk,I see a hot guy I WATCH
7bfS6seiLhk,A pretty interesting anime
7bfS6seiLhk,Perfect example of today society. All they care about is kissing and fucking
7bfS6seiLhk,i’m genuinely crying i remember reading this on wattpad when i was like 12 oh my
7bfS6seiLhk,what song is at the end of the trailer?
7bfS6seiLhk,Our little Ramona has changed...
7bfS6seiLhk,This girl is from the conjuring 1 right? Wow so grown up
7bfS6seiLhk,I just want to see this movie its quite fun😊😊
7bfS6seiLhk,woaw... Ramona has boobs!!!
7bfS6seiLhk,So the bestfriend's brother liked her because of her boobs. Ok.
7bfS6seiLhk,Hey she is in #white house down #emili
7bfS6seiLhk,Junk
7bfS6seiLhk,this is a bit cute
7bfS6seiLhk,um...wattpad?
7bfS6seiLhk,"This is so predictable..
Didn't like the book,probably won't like the movie"
7bfS6seiLhk,FREINDZONED BROTHER GETS CUCKED ?
7bfS6seiLhk,why no one is talking about the incredible resemblance with the movie naomy and ely’s no kiss list??
7bfS6seiLhk,isn’t that chick the one from ramona and beezus
7bfS6seiLhk,Fuck all this other stuff give me big mouth season 2
7bfS6seiLhk,Love it omg
7bfS6seiLhk,I finally know what I recognize her from. She's the sister of the actress who plays Clementine in Life in Pieces. Damn they look alike
7bfS6seiLhk,my best friends brother is the one for me
7bfS6seiLhk,Can’t wait
7bfS6seiLhk,I just hope that i can watch this before my free trial expires lol 😂
7bfS6seiLhk,I don’t know this girl but her nose and lips kinda annoying to look hahaha
7bfS6seiLhk,Lame....more lame than me saying “lame.”
7bfS6seiLhk,Dis is not de wae my brodahs.
7bfS6seiLhk,haha kinda cute
7bfS6seiLhk,haha kinda cute
7bfS6seiLhk,2:19 anyone else noticed Vaseline??
7bfS6seiLhk,Same boring stories
7bfS6seiLhk,OMG i cant wait to watch this
7bfS6seiLhk,"For those of you not from the US, only a small percent lives like this in LA. This isn't your standard middle class life, more like the wealthy <1%. Everyone else in LA struggles and it keeps getting more expensive. They can't afford to live in giant houses on the hills overlooking the city. It's also like 60% Hispanic, mainly from Mexico, not a bunch of 6'6"" buff white dudes."
7bfS6seiLhk,best friend finds out.. gets angry cuz he secretly liked her this whole time... then she ends up with her bestfriend.. the end.
7bfS6seiLhk,Omg I remember the days when I would wait for an update in Wattpad. So proud of the author! 😭😭
7bfS6seiLhk,Noone gonna talk about how this girl is in 9th grade and this guy looks like he's in uni? Paedophilia
7bfS6seiLhk,This is so cute wanna watch this
7bfS6seiLhk,"I *LITERALLY* just saw this book in Poundland yesterday and walked on by to get some pegs cos I had to hang up a shit-ton of laundry.

Anyway, carry on."
7bfS6seiLhk,yet another teenage romance
7bfS6seiLhk,I’m just here to say fuck the Kardashian’s... Off topic. Blow me
7bfS6seiLhk,How old is that girl
7bfS6seiLhk,"Looks funny, can't wait to see it"
7bfS6seiLhk,Garbage
7bfS6seiLhk,Her head looks like its squished
7bfS6seiLhk,"i’m obsessed with her she’s such a cutie, i can’t wait to see her in something else 💖"
7bfS6seiLhk,*Ramona had a glow-up*
7bfS6seiLhk,I love this!! ❤️
7bfS6seiLhk,The actor playing the brother looks way too old for that role. Is he supposed to be in high school?
7bfS6seiLhk,Ramona all grown up
7bfS6seiLhk,I jst know that this is ganna be the most fucking predictable thing ever and it will probably suc but ill watch it
7bfS6seiLhk,this seems cute
7bfS6seiLhk,They're a couple in real life 😱
7bfS6seiLhk,I love it ❤️❤️😘😘😍😍😫
7bfS6seiLhk,What a fucking OP she had one rule. Shame what we have become.
7bfS6seiLhk,I still remember her in The conjuring 😍 she's so beautiful now!
7bfS6seiLhk,i thought it was a tv show...
7bfS6seiLhk,Joey King is cute
7bfS6seiLhk,Is this serial or film
7bfS6seiLhk,He looks like Logan Paul
7bfS6seiLhk,Omg I’m so excited
7bfS6seiLhk,How to download
7bfS6seiLhk,I bet I can predict this entire fucking movie.
7bfS6seiLhk,Someone's going to jail
7bfS6seiLhk,Love you joey
7bfS6seiLhk,Just your average story of a dude that's   22 years old hooking up with a 16 year old.
7bfS6seiLhk,Can you name the song pls
7bfS6seiLhk,"Here's the review of the book 
.
    The Kissing Booth is a quick and quite enjoyable summer read that kept me well entertained for a couple of days. I wouldn't call it memorable or game-changing, but it was definitely cute and sunny, and I would recommend it to anyone who enjoys teen angst, secret love affairs and overly dramatic female characters. 

     This book reminded me a lot of Beautiful Disaster by Jaime McGuire and I think anyone who is looking for a more YA-friendly version of that book (tamer, more cutesy) will definitely enjoy The Kissing Booth. Like Beautiful Disaster, this book has a cocky and controlling guy, a sweet and naive girl (who, of course, doesn't realize how hot she actually is), and lots and lots of drama. There's passion, kissing, fooling around and even some sex. There's sneaking around, lying, breaking up and reconciling. And a whole lot of acting stupid and irrational. The only difference is that The Kissing Booth has a better ending that redeems some of that stupid and irrational stuff that goes down in the second half of the book, leaving the reader slightly more satisfied (still pretty frustrated, though). 

     Personally, I wasn't a fan of Beautiful Disaster at all and, sadly, there were things about The Kissing Booth that annoyed me just as much. For instance, there is nothing I hate more than cocky, controlling, border-line abusive love-interests, and while Noah isn't as horrible as Travis, he is still far from perfect. Overprotective, stubborn, jealous and possessive, Noah frequently behave in a way that made me cringe and shake my head in disgust. He tells Rochelle what she should wear and who she should or shouldn't talk to, and makes sure that no other boy ever flirts with her or even looks at her in a *funny* way (as in: expressing interest). He scares off potential boyfriends and throws punches whenever someone makes an inappropriate joke - even when Rochelle herself is provoking and then enjoying the jokes. The weirdest thing is, he's been doing all that for years before they even got together (a silent stalker sneaking around in the shadows?). I couldn't stand him. To me, he was spoiled, selfish and childish, and I hated how he would use the same excuse over and over again to rationalize his erratic behaviour (""I'm only looking out for you""). 

     Rochelle frustrated me even more. Her behaviour didn't make much sense either. She would go on insisting that they keep their relationship secret from everyone (including her best friend and Noah's brother, Lee), and when the truth finally came out, she turned the situation around and blamed Noah for everything. She was all innocent and goody-goody, but didn't mind sneaking around with Noah and having sex before making their relationship known to the public. 

     The ending itself caught me by surprise. I expected Noah and Rochelle to finally get together and make it official, and then adjust their plans for the future accordingly. I swear, I thought these two would make a decision to go to the same school or do something even more drastic, just to stay together. Instead, what we got was sort of a ""whatever will be, will be"" ending. Both of them decided to put their education/career first (which is the mature thing to do), and they agreed to wait and see where life will take them. Considering everything that happened prior to that, I must say I was very surprised, but kind of happy with that ending. It was a realistic ending with a good message, and I appreciated that. 

     All things considered, The Kissing Booth was a good book. Emotionally engaging, at times quite heart-pounding and definitely entertaining. A great summer read to enjoy on the beach, with a glass of ice tea on the side. If you're looking for something fun and hot, but not necessarily intellectually stimulating or demanding, this might be the book for you. If, however, you're bothered by unrealistically depicted relationships, weirdly motivated behaviours and superficial, cliched characters, it might be best to stir clear off it."
7bfS6seiLhk,That girl is from conjuring movie r8?
7bfS6seiLhk,"The book of this movie was first published on Wattpad 😊



I love this movie ❤"
7bfS6seiLhk,Spoiled everything and predictability is on a whole another level
7bfS6seiLhk,Joey king😍😍😍
7bfS6seiLhk,This is my shit
7bfS6seiLhk,Can't wait to watch this movie❤❤❤❤❤😍😍😍😍😁😁😁
7bfS6seiLhk,I love cliché so
7bfS6seiLhk,THE SUBS ARE WTF
7bfS6seiLhk,oooo
7bfS6seiLhk,https://youtu.be/vaMms56bDnc
7bfS6seiLhk,Yo Joey king is adorable 😍
7bfS6seiLhk,I wonder what the conflict by the end of the movie will be?
7bfS6seiLhk,this is so bad lmao
7bfS6seiLhk,I knew I saw this kid in some movie
7bfS6seiLhk,OMG
7bfS6seiLhk,This was an lgbt book in wattpad.
7bfS6seiLhk,don't hate on me but a few days ago i watched wish upon (idk when it was released) and shes the same girl now ooo
7bfS6seiLhk,Three some?
7bfS6seiLhk,ههههههههههه السروال 😂😂😂🇩🇿
7bfS6seiLhk,Well shit Lee falling straight into the friendzone
7bfS6seiLhk,looks like a pedophile movie and its suddenly okay xD
7bfS6seiLhk,I am batman and i have only one rule...not a set of rules...
7bfS6seiLhk,I love it
7bfS6seiLhk,Softcore porn is mainstream now? Nice.
7bfS6seiLhk,is that Archickens Mom?!
7bfS6seiLhk,"Soo pissed...😐 For bestfriends. What about all those best friends 😂?
Whenever gUlrs need some help they approach them and when they want fun they go for someone else 😹.

But the bestfriends will rise.
#NotThatBestfriendAnyMore."
7bfS6seiLhk,always come across a plot like this on wattpad but I'm still watching this
7bfS6seiLhk,"K, you're just gonna betray your best friend since birth like that? I see ya.......
*seriously?*"
7bfS6seiLhk,Wait the main Character is on the flash she plays magneto
7bfS6seiLhk,"So sick of the  ""straight teen""  fall in love bs movies.  😴😴"
7bfS6seiLhk,"I’m literally so excited, I still have my book copy."
7bfS6seiLhk,Cliche the movie
7bfS6seiLhk,That’s the girl from that terrible box movie
7bfS6seiLhk,looks stupid
7bfS6seiLhk,OMG G SHES SO GROWN UP NO!!! IST SHE RAMONA IN RAMONA AND BEEZUS WITH SELENA GOMEZ???!!! 0_0
7bfS6seiLhk,I am pretty sure i have read something like this on wattpad😂
7bfS6seiLhk,Read the book. Bestfriend and her falls in love in the end.
7bfS6seiLhk,he kinda looks like jeremy from tvd
7bfS6seiLhk,Wtf is this wattpad ass movie
7bfS6seiLhk,So this is basically Friendzone: The Movie?
7bfS6seiLhk,Is this the girl from like junior bee just or somethin
7bfS6seiLhk,"The trailer literally gave away the whole movie, cheers Netflix now I don't gotta waste like an hour and a half of my life watching a movie that has the most predictable plot lmao"
7bfS6seiLhk,"https://youtu.be/6pAVq66SALg
youtu.be/gOJnLTzM2tw
https://youtu.be/05CDeEQykhg
https://youtu.be/DjhlC3DEUWY
https://youtu.be/i4tK9f6gfE8
https://youtu.be/VxfvEGCn-_k
https://youtu.be/PvDhiOtY03I
https://youtu.be/G590VrTLRV4"
7bfS6seiLhk,This is so for 14 years olds😂👍🏻
7bfS6seiLhk,"After reading the thumbnail kissing booth, i thought 💭 that the trailer would have a lot kisses... 😂 😂 😂 😂 😂 😂 POOR ME..."
7bfS6seiLhk,"""She kinda has a crush on you""
""Hm""😂😂😭
IM DEAD"
7bfS6seiLhk,Read the book. She gets killed 2/3 of the way though and its the brothers coming to terms with the fact they both loved her.
7bfS6seiLhk,Gonna watch it.
7bfS6seiLhk,So...Edge of Seventeen but the best friend is a guy?
7bfS6seiLhk,Omgggg 😭😭😭😭
7bfS6seiLhk,yo it’s my bitch ramona
7bfS6seiLhk,Omgggg cant wait to watch😍😍😍😍
7bfS6seiLhk,"Joey & Jacob are dating IRL, such a cute couple"
7bfS6seiLhk,So no one else saw Wish Upon? Stop giving this child roles.
7bfS6seiLhk,I hope she ends up with her best friend's brother.
7bfS6seiLhk,Nah fuck this she’s Alice’s teach she’s the reason why season 3 of Gotham was so fucked up towards the end
7bfS6seiLhk,Looks really fucking gay
7bfS6seiLhk,looks gay as fuck
7bfS6seiLhk,That gigle at the end tho 😂😂
7bfS6seiLhk,Did anyone notice that the girl in the beginning is the girl from Wish upon? Sorry I forgot her name- owo
7bfS6seiLhk,The boys look so similar.I can't even diffentiate between them.
7bfS6seiLhk,1:34 there is no message alert  on the phone .
7bfS6seiLhk,IS THAT MOLLY RINGWALD
7bfS6seiLhk,"I think this movie like Malayalam ""niram"" movie"
7bfS6seiLhk,dude i remember reading this on wattpad and then buying it on kindle im SCREAM
7bfS6seiLhk,Her bestfriend is the kid from super 8...
7bfS6seiLhk,This is cancer
7bfS6seiLhk,"Nice video 
Go check out - #universalvines"
7bfS6seiLhk,Did i just watched the whole movie? tf lol
7bfS6seiLhk,kinda ship her with the best friend than the best friend's brother ):
7bfS6seiLhk,"Hope they keep the route of the book! 
She has to stay with the older dude. The cliche is staying with the best friend, so played out. 

the DUFF book was soooo amazing and they messed it up. I’ve read it a few times and hope they would make another movie with the actual story. One can dream."
7bfS6seiLhk,I’m just not straight enough to sit through all this nonsense lol
7bfS6seiLhk,YESS BY BETH REEKLES! she has a channel and has been talking about this for months!
7bfS6seiLhk,Wattpad!!! Omg!
7bfS6seiLhk,🙄🙄🙄🙄
7bfS6seiLhk,This is so cute I can’t wait to watch it
7bfS6seiLhk,"Omg the last part was so funny haha, for those who didn’t get the joke the girl was kissing her friends brother in bed and they heard his mom coming and she hid under the bed and the mom said that the girl L had a crush on him but they’re secretly dating. Lolololol hahaha can’t wait to see this movie."
7bfS6seiLhk,This looks like a movie plot they dug out of the trash of the recycled shit movie factory
7bfS6seiLhk,Wow very much original
7bfS6seiLhk,How old is the brother? 🤔
7bfS6seiLhk,This looks so fucking bad
7bfS6seiLhk,Looks like a typical high school drama dammit
7bfS6seiLhk,This is too fan-fiction-y for me 😂😂
7bfS6seiLhk,Her Bestfriend name *Lee* ?? GUYSSS TELL MEE !!! *BECAUSE I HAVE A CRUSH A GUY IN MY CLASSROOM NAME LEE *
7bfS6seiLhk,Bros before hoes
7bfS6seiLhk,0:24 OMG she looks like raven from BB 19 Jesus
7bfS6seiLhk,Shut up...is that molly?
7bfS6seiLhk,Traitor. I’m sorry but I hate her. Even though she’s gonna end up with the best friend.
7bfS6seiLhk,I feel like I just watched the whole movie dude😅
7bfS6seiLhk,"2:24 
That smirk laugh made me laugh so hard"
7bfS6seiLhk,#BffsForLife
7bfS6seiLhk,*the straightest show on television*
7bfS6seiLhk,100% will not be watching this
7bfS6seiLhk,Full movie story in this trailer 😑😐🤔
7bfS6seiLhk,OMG I HAVE THE BOOK!!!!! IM SO EXCITED!!!!
7bfS6seiLhk,That looks soooo good oml
7bfS6seiLhk,This seems exactly like some cliche Wattpad fiction
7bfS6seiLhk,So porn without porn and its has british in it
7bfS6seiLhk,Why is like 7 feet tall and 25 while she looks 4 feet tall and at most 15-16???
7bfS6seiLhk,this reminds me so much of aly and eli's no kissing list.
7bfS6seiLhk,This is a FAT *L*
7bfS6seiLhk,I can already tell the entire plot. The girl starts off falling for the older brother and in the end she realized her best friend is the one for her.
7bfS6seiLhk,I read this on Wattpad!!!!!! One of the first books I read on there.
7bfS6seiLhk,Oh yay! Molly ringwald!
7bfS6seiLhk,This bitch finna break the rules dumb bimbo
7bfS6seiLhk,When is this coming out
7bfS6seiLhk,he ugly tho
7bfS6seiLhk,O.o
7bfS6seiLhk,Kiss my aas harder😍😘
7bfS6seiLhk,Is...the mom....the legendary 80s Redhead...Molly Ringwald??? <3 :D <3
7bfS6seiLhk,Can't wait
7bfS6seiLhk,She didn’t age well at all. lmao
7bfS6seiLhk,What is it rated??
7bfS6seiLhk,im so confused like who's who?
7bfS6seiLhk,I literally just saw this on instagram ohhhh well🤟🏼🤟🏼
7bfS6seiLhk,"OMG OMG OMG IM FREAKING LOSING IT RN!!!!IVE READ THIS BOOK AND ASKED MYSELF ""WHY ISNT THIS A MOVIE?!"""
7bfS6seiLhk,"“Welcome to Netflix, you’re green-lit”"
7bfS6seiLhk,I've literally never met a high schooler who has a Motorcycle licences
7bfS6seiLhk,So this is before she met Scott Pilgrim.
7bfS6seiLhk,Why is he so much fucking taller than her
7bfS6seiLhk,The top ten worst anime betrayals
7bfS6seiLhk,"bad boy is bad, white girl is white"
7bfS6seiLhk,Somebody call beezus!
7bfS6seiLhk,Sounds like an episode story 😁
7bfS6seiLhk,I have the same name as the main character because my name is el
7bfS6seiLhk,Im pretty sure this was a story on Wattpad when i was like 14
7bfS6seiLhk,This makes me want to chop my balls off
7bfS6seiLhk,this looks like shit
7bfS6seiLhk,Raise your hand if you read the original version of this book on Wattpad!!! 🙋🏾‍♀️
7bfS6seiLhk,Enjoy this while u can because these tumblr goons are coming
7bfS6seiLhk,"Nice indian song
https://youtu.be/mr8P0akhTQo"
7bfS6seiLhk,min 1:27 is the reason why I have watched this trailer over and over again
7bfS6seiLhk,"Predictable and cringey...
I'm so watching this hehe"
7bfS6seiLhk,ramonnaaa got buttteee
7bfS6seiLhk,She greww tf up ... She been in movies since she was 3
7bfS6seiLhk,"That girl got so big lips
Ugh im so jealous"
7bfS6seiLhk,Is this Percy Jackson fan fiction or something?
7bfS6seiLhk,Booth buddies?
7bfS6seiLhk,"Aw man why couldn’t this happen to me in rl, I had a crush on my best friends older brother for years but obviously the feelings were never returned :’("
7bfS6seiLhk,WATTPAD IS CRAZY OML
7bfS6seiLhk,but why he look like Ashton Kutcher
7bfS6seiLhk,Can't wait
7bfS6seiLhk,"Is this the girl from Taylor's music video ""mean"" ?"
7bfS6seiLhk,Did anyone see the Vaseline and magazines at 2:19
7bfS6seiLhk,*FAKE SPOILER* She ends up with his mom.
7bfS6seiLhk,What are they thinking when they make movie trailers these days???? Giving up the whole ass plot.
7bfS6seiLhk,*FAKE SPOILER* She ends up with his mom.
7bfS6seiLhk,I cant wait to see this movie
7bfS6seiLhk,Cool story about backstabbing your bestfriend
7bfS6seiLhk,*Top ten worst animes*
